0,"110111010011001101111101111011101100100001010101010101110101",0.0,0.51
1,"110111010011010110100101110110110101011001010101010101110101",0.0,0.51
2,"110111010110111110000101001000110001011011010101010101110101",0.0,0.51
3,"110111010011010110111011111011101100100001010101010101110101",0.0,0.51
4,"010111000111001110111011101010101111100011010010101001010101",0.6352,0.52
5,"110111000111000110111011101010101001011011010010111001011001",0.6352,0.52
6,"010111000111001101100101001000110001010110010010100100101000",0.6352,0.52
7,"010001000110111110000101001000110001010110010010100100101001",0.6352,0.52
8,"010111000110111110000101001000110001010101001100101100101000",0.6352,0.52
9,"010111000111001110000101001000110001010110010010100100101000",0.6352,0.52
10,"110111000111000110111011101010101111100011010010101001011001",0.6352,0.52
11,"110111000111001110111011101010101111100011010010101001011011",0.6352,0.52
12,"110111000111000110011011101010101111100011010010101001011001",0.6352,0.52
13,"010111000110111110000101001000110001010110010010100100101000",0.6352,0.52
14,"110111000110111110000101001000110001010110010010100100101001",0.6352,0.52
15,"110000101101001110111011101101010101010111000110101001010101",0.647153125,0.5425
16,"110000100111001110000101101010100011111001010101011010010111",0.647153125,0.5425
17,"110111000111001110010101101010101111111011000110101100010111",0.647153125,0.5425
18,"110111000101010110011011101011010111111011000110101100010111",0.647153125,0.5425
19,"010000110101010110011011101010101111010110010010100100101001",0.647153125,0.5425
20,"010000110101010110000101001000110001010110010010100101010101",0.647153125,0.5425
21,"010000110101010010011101110110110001010011010010101001011000",0.647153125,0.5425
22,"010000110101001110111101110111010111101101001010001001010101",0.647153125,0.5425
23,"110000101101001110111011101101010001011011000110101001010101",0.647153125,0.5425
24,"010000110101010110000101001000110001010110010010110101010101",0.647153125,0.5425
25,"110111000111001110011011101010101111111011000110101100010111",0.647153125,0.5425
26,"110000101111001110110101101010100011111001010101011010010111",0.647153125,0.5425
27,"010000110101001110111101110101010100100011010010111001010101",0.647153125,0.5425
28,"010000110101010110011011101010101111100011010010101001011000",0.647153125,0.5425
29,"110111000101010110011011101010101111111011000110101100010111",0.647153125,0.5425
30,"010000110101001110111011101010101111100011010010101001010101",0.647153125,0.5425
31,"010000110101010110011011101010101111100011010010101001010101",0.647153125,0.5425
32,"110000101111001101101011101110101110100011010010111001110101",0.6485125,0.545
33,"110111101101110110011101110110110101100110110011111100010100",0.6485125,0.545
34,"110000101111000101101011101110101110100011010010111001110101",0.6485125,0.545
35,"100101100111010110111011111011101100100001010111110101010100",0.6485125,0.545
36,"100101100111001110011011101010101111100110100011110101010100",0.6485125,0.545
37,"110000101111000101101011101110101110100011001010011001110101",0.6485125,0.545
38,"110000101111001101111101111000010101010110010100101100110101",0.649878125,0.5475
39,"100101010010111110000101001000110001010110010101010101110100",0.649878125,0.5475
40,"110000101111000101101011101110101110100011010011111100010101",0.65125,0.55
41,"011101101111001101100111110101010001011011000010100100101001",0.65125,0.55
42,"011101101111001101100111110101010001011011000110101011001001",0.65125,0.55
43,"110110101111001101110111110101010000100011001100101100101000",0.6540125,0.555
44,"110110101111001101100111110101010000100011001100100100101000",0.6540125,0.555
45,"110000101111000110111111110100110111100110100110101001010101",0.6540125,0.555
46,"010101010011001101100111110111010111101110010010100100101000",0.6540125,0.555
47,"110000101111000110111111110100101111100111000110101001010101",0.6540125,0.555
48,"110000101111001110111111111000010101011011001100101100110101",0.6540125,0.555
49,"110000101111001101100111111010101111100110100110101001010101",0.6540125,0.555
50,"111001011011001101100101110110110111111011000110101100010111",0.6540125,0.555
51,"010000101111001101100111110101010000100011001100101101010101",0.6540125,0.555
52,"111001011011001101100101110110110101011001001100111100010111",0.6540125,0.555
53,"110110101111001101100111110101010000100011001100101100101000",0.6540125,0.555
54,"110000101111000110111111110100110001010110010010110101001001",0.6540125,0.555
55,"110000101111000110111111110100101111100110100110101001010101",0.6540125,0.555
56,"111001011011001101100101110110110101011011010011111100010111",0.6540125,0.555
57,"110000101111001101100111111010101111100101001100101100110101",0.6540125,0.555
58,"110000101111001101100111110101010000100011001100101100110101",0.6540125,0.555
59,"110000101111001110111111111000010101010101001100101100110101",0.6540125,0.555
60,"110000101111001110111111101110101110100011001010011011110101",0.6540125,0.555
61,"110000101111000110111111110101010001011011000110101001010101",0.6540125,0.555
62,"110000101111001101100111111000010101010101001100101100110101",0.6540125,0.555
63,"110111101101110110111101110110110100100011001010000110101000",0.655403125,0.5575
64,"110111101101110110000101110101010100100011010010000110101000",0.655403125,0.5575
65,"110111101101110110111101110101010100100011010010000110101000",0.655403125,0.5575
66,"110110101111001101110100010001010111101101010101011000101000",0.655403125,0.5575
67,"110111101101110110000101110110110001010111000010000110101000",0.655403125,0.5575
68,"110111101101110101111101110110110100100011001010000110101000",0.655403125,0.5575
69,"110111101101110110011101110110110100100011001010000110101000",0.655403125,0.5575
70,"010000101111001101100111001000110001010110010010100100101001",0.658203125,0.5625
71,"010000101101011101100101110110110001010111001111101001010101",0.658203125,0.5625
72,"100100101111000101101011101110101110100011001010010101010100",0.658203125,0.5625
73,"011100101111001110000101001000110001010110010010110101001001",0.658203125,0.5625
74,"100101010010111110000101001000110001111001010101010101110100",0.658203125,0.5625
75,"111101100111001110111011101010101111100011010010101000010110",0.661028125,0.5675
76,"010000110101000110000101110110110001010111000010000110101001",0.66245,0.57
77,"110001000101010110011011101010101111011011010010111011001101",0.66245,0.57
78,"110000110101010110000101001000110001010111000010000110101000",0.66245,0.57
79,"110000110101010110011011101010101111011011010010111011001101",0.66245,0.57
80,"010000110101010101100101110110110001011011000010000110101001",0.66245,0.57
81,"010000110101001110111101110001010111101101010101011010010101",0.66245,0.57
82,"110000110101010110011011101010101111011011001111011100101000",0.66245,0.57
83,"010000110101010110011011101010101011011011001111011011001001",0.66245,0.57
84,"010000110101010110011011101010110001100011001111011011001001",0.66245,0.57
85,"010000110101010110011011101000010101010011000010000110101001",0.66245,0.57
86,"110111000101011110000101001101010000101011010010011011001000",0.66245,0.57
87,"010000110101010110011011101010101111011011000010000110101001",0.66245,0.57
88,"110000110101010110011011101010101111011011001111011011001001",0.66245,0.57
89,"110111000101011110000101001101010000101011010010111011010111",0.66245,0.57
90,"010000110101010110011011101010101111011011001111011011001001",0.66245,0.57
91,"110111010011010110111011101101010000100011001010000110101001",0.66245,0.57
92,"110000101111001101100111111000101111011011010010111011001100",0.663878125,0.5725
93,"110111000111000110111011101010101111100011010011111010010111",0.663878125,0.5725
94,"110111000110111110000101110100010001011001000011111101010100",0.663878125,0.5725
95,"110000101111001101100101111010110101011011010011111001110101",0.663878125,0.5725
96,"110000101111001101100111101010110101100111001111111100010101",0.663878125,0.5725
97,"110111000111001110111101110110110001100110110011111100010101",0.663878125,0.5725
98,"110111000111010110111101110110110101100111001111111100010101",0.663878125,0.5725
99,"110111000110111101100101110101101100100001010010000110010100",0.663878125,0.5725
100,"110000101111001110111111111000110111100110110011111100010101",0.663878125,0.5725
101,"110111000111001110111101110110110101100111001111111100010101",0.663878125,0.5725
102,"110000101111001110111111111000110111100011010011111100110101",0.663878125,0.5725
103,"110111001111001101100111111000010101010101001010011011001000",0.663878125,0.5725
104,"110111000101010110011011101010110101011011100110111100010111",0.663878125,0.5725
105,"110111000111000110111011101010101111100011010011111100010111",0.663878125,0.5725
106,"110000101111001110111111111000110101011011010011111100110101",0.663878125,0.5725
107,"110111000101010110011011101010110101011011010011111100010111",0.663878125,0.5725
108,"110111000111001110111101110110110101100110110011111100010101",0.663878125,0.5725
109,"110111000101010110011011101010101111011011001111000100101001",0.663878125,0.5725
110,"110111011011001110100111110101100111101011001010011011001000",0.663878125,0.5725
111,"110111000111001110111101110110110101100110110011111100010111",0.663878125,0.5725
112,"110001010011010010011101110110110001010111001111111001110110",0.663878125,0.5725
113,"110111000111001110110101110110110001011011010011111100010111",0.663878125,0.5725
114,"110000101111001110100111110101100111101011001010011101010101",0.663878125,0.5725
115,"110111000110111110000101001000110001011011010010111011001100",0.663878125,0.5725
116,"110111000110111101100101110100010001011001000011111101010100",0.663878125,0.5725
117,"110111000111001110111101110110110101011011010011111100010111",0.663878125,0.5725
118,"110000101111001101100101110110110001010111001111111001110101",0.663878125,0.5725
119,"010101010011001101100111110111010111101101001010000110101001",0.6799999999999999,0.6
120,"110000101111001101100111111000101111011011001111011101010101",0.6799999999999999,0.6
121,"110000101111001101100111111010101111100101010010101000110101",0.6799999999999999,0.6
122,"110000101111001110000111111000110001011011010010111011001101",0.6799999999999999,0.6
123,"110000101111001110111111111000010101011011010010111011001101",0.6799999999999999,0.6
124,"110000101111001101100111110100101111101011010010111011001101",0.6799999999999999,0.6
125,"010000101111000110111111110100101111100110100111011011001001",0.6799999999999999,0.6
126,"110000101111001101100111101010101111101011010010111011001101",0.6799999999999999,0.6
127,"110000101111001101100111111000101111011011001111011011010101",0.6799999999999999,0.6
128,"010101010011001101100111110111010111101101001010000110101000",0.6799999999999999,0.6
129,"110000101111001110000111110101010001011011010010111011001101",0.6799999999999999,0.6
130,"010101010011001101100111110101010111101101001010000110101000",0.6799999999999999,0.6
131,"110000101111001110100111110101010001011011010010111011001101",0.6799999999999999,0.6
132,"110000101111001101100111110101010001011011010010111011001101",0.6799999999999999,0.6
133,"110111101111110110000101110110101111010111000010000110101000",0.68605,0.61
134,"110000101111011110000101001000110001010110010010111011001101",0.68605,0.61
135,"111101100111001110100101111011101100100001010010000110101001",0.68605,0.61
136,"111100101111001101111101101010110101011011010011011010101001",0.68605,0.61
137,"011101100111001110111101111001101111011011001111011010101001",0.68605,0.61
138,"110111101111110110000101110110110001010111000010000110101000",0.68605,0.61
139,"111101100111001110111101111011101100100001010010000110101001",0.68605,0.61
140,"111101100111001110111011110001010111101101010101011010010110",0.68605,0.61
141,"111101100111001110111100010001010111101101010101011010010110",0.68605,0.61
142,"111100101111001101111101111001101111011011001111011010101001",0.68605,0.61
143,"110000101110111110000101001000110001010110010010100100101101",0.68605,0.61
144,"111100101111010110011011101011101100100001010010000110101001",0.68605,0.61
145,"111100101111001101111101111011101100100001010010000110101001",0.68605,0.61
146,"111101100111001110110100010001010111101101010101011010010110",0.68605,0.61
147,"011101100101010110011011101010101101011011001111011011001001",0.68605,0.61
148,"110010101111001101100101001000111001110101010100001101010101",1.0313671875000001,0.6125
149,"110000101111001101100101001000111001110101010100001101010101",1.0313671875000001,0.6125
150,"010000110101011110000101001101010111011011001111011011001001",1.0313671875000001,0.6125
151,"010000110101010110011011101101010000110101010101010101110100",1.0313671875000001,0.6125
152,"011101011111001110110101101010100011111001010101011011001001",1.0313671875000001,0.6125
153,"110000101110111110000101001000111001110101010100001101010101",1.0313671875000001,0.6125
154,"011101100111001110111111110011100010001000010011011011001001",2.41189375,0.615
155,"011101100111000110011111110011100010001100011111011011001001",2.41189375,0.615
156,"011101101011001110111111110011100010001100011011011011001001",2.41189375,0.615
157,"011101100101001110111111110011100010001100011111011011001001",2.41189375,0.615
158,"011101100111001110111111110011100010001100010011011011001001",2.41189375,0.615
159,"011101100111001110111111110011100010001100011011011011001001",2.41189375,0.615
160,"011101100111001110111111110011100010001100011111011011001001",2.41189375,0.615
