0,"110001100011011110010100001000110111101010111110100101001011110100100111000110011100111001",0.0,0.75
1,"110001100011011110010100011000110111101010110010101100110111110100100111000110011100111001",0.0,0.75
2,"110001100011011110010100001000110111101010110010100101010111110100100111000110011100111001",0.0,0.75
3,"110001100011011110010100001000110111101010111110100101010111110100100111000110011100111001",0.0,0.75
4,"110001100011000110010100011000110111101010110010100101010111110100100111010010101100111001",0.0,0.75
5,"110001100011000110010100011000110111101010110010100101010111110100100111000110011100111001",0.0,0.75
6,"110001100011000110001010011000110111101010110010100101010111110100100111000110011100111001",0.0,0.75
7,"110001100011011110010100011001110111101010110010100100010111110100100111000110011100011001",0.0,0.75
8,"110001100011011110001010011000110111101010111110100101001011110111101111010010011100111001",0.0,0.75
9,"110001100011011110010100011001110111101010111110100101010111110100100111000110011100011001",0.0,0.75
10,"110001100011011110010100011000110111101010111110100101010111110100100111000110011100011001",0.0,0.75
11,"110001100011011110010100011000110111101010110010100100010111110100100111000110011100111001",0.0,0.75
12,"110001100011011110001010011000110111101010111110100100010111110100100111000110011100011001",0.0,0.75
13,"110001100011011110001010011000110111101010110010100100010111110100100111000110111100111001",0.0,0.75
14,"110001100011011110001010011000110111101010110010100101010111101100100111000110011101111001",0.0,0.75
15,"110001100011011110001100011000110111101010111110100101001011110100100111000110100101111001",0.0,0.75
16,"110001100011011110001010011000110111101010111110100101001011110100100111000110011101111001",0.0,0.75
17,"110001100011011110001010011000110111101010110010100101001011110100100111000110100101111001",0.0,0.75
18,"110001100011011110001010001000110111101010111110100101001011110100100111000110011101111001",0.0,0.75
19,"110001100011011110001010011011110000101010110010100100010111110100100111000110011100111001",0.0,0.75
20,"110001100011011110001010011011110000101010110010100100010111110100100111000110011101111001",0.0,0.75
21,"110001100011010110001010011000110111101010111110100100010111110100100111000110011101111001",0.0,0.75
22,"110001100011011110001010011000110111101010110010111100110111110100100111000110011100111001",0.0,0.75
23,"110001100011011110001010011000110111101010110010100101010111110100100111000110011101111001",0.0,0.75
24,"110001100011011110001010001000110111101010110110100100010111110100100111000110011101111001",0.0,0.75
25,"110001100011011110001010011000110111101010111110100101010111110100101111010110011100111001",0.0,0.75
26,"110001100011011110001010011011110000101010111110100100010111110100100111000110011101111001",0.0,0.75
27,"110001100011011110001100001000110111101010110010100101010111110100100111000110011100111001",0.0,0.75
28,"110001100011011110001010011000110111101010110010100101010111110100100111000110100101111001",0.0,0.75
29,"110001100011011110001100001000110111101010110010100100010111110100100111000110011101111001",0.0,0.75
30,"110001010111011110001010011000110111101010110010100100010111110100100111000110100101111001",0.0,0.75
31,"110001100011011110001010011011110000101010110110100100010111110100100111000110011101111001",0.0,0.75
32,"110001100011011110001010011000110111101010110110100101010111110100100111000110011101111001",0.0,0.75
33,"110001100011011110001010011000110111101010111110100101010111110100100111000110100101111001",0.0,0.75
34,"110001100011011110001010011000110111101010110010100101010111101111101111010010011100111001",0.0,0.75
35,"110001100011011110001100011000110111101010111110100101010111110100100111000110011100111001",0.0,0.75
36,"110001100011011110001010011000110111101010110110100100010111110100100111000110011101111001",0.0,0.75
37,"110001100011011110001010011000110111101010111110100101010111110100100111000110011100111001",0.0,0.75
38,"110001100011011110001100001011110000101010111110100100010111110100100111000110011101111001",0.0,0.75
39,"110001100011011110001010011000110111101010111110100100010111110100100111000110011100111001",0.0,0.75
40,"110001100011011110001010011000110111101010111110100100010111110100100111000110011101111001",0.0,0.75
41,"110001100011011110001010011000110111101010110010100100010111110100100111000110011101111001",0.0,0.75
42,"110001100011011110010100011000110111101010111110100101010111110100100111000110011100111001",0.0,0.75
43,"110001100011011110001100001011110000101010111110100100010111110100100111000110011100111001",0.0,0.75
44,"110001100011011110001010011000110111101010111110100101001011110100100111000110100101111001",0.0,0.75
45,"110001100011011110001010011000110111101010111110100101001011110100100111000110011100111001",0.0,0.75
46,"110001100011011110001010011000110111101010110010100100010111110100100111000110011100111001",0.0,0.75
47,"110001100011011110001010011000110111101010110010100101010111110100100111000110011100111001",0.0,0.75
48,"110001100011000110010100001000110111101010111110100101001011110111101111010010101001111001",0.2870833333333333,0.85
49,"110001100011011110010100001000110111101010111110100101001011110111101111010010101001111001",0.2870833333333333,0.85
50,"110001100011011110010100001000110111101010111110100101001011110100100111010110011001111001",0.2870833333333333,0.85
51,"110001100011011110010100001000110111101010111110100101010111101111100111010110011001111001",0.2870833333333333,0.85
52,"110001010011111110010100001000110111101010110010101100110111110100100111000110011100111001",0.2870833333333333,0.85
53,"110001100011011110010100011000110111101010110010100100010111110100100111000110011001111001",0.2870833333333333,0.85
54,"110001100011011110001010011000110111101010111110100100010111110100100111000110011001111001",0.2870833333333333,0.85
55,"110001100011011110001010011000110111101010110111111100110111110100100111000110011101111001",0.2870833333333333,0.85
56,"110001100011111110010100011000110111101010111110100101001011110100100111000110011100111001",0.2870833333333333,0.85
57,"110001100011011110001100011000110111101010111110100101001111110100100111000110100101111001",0.2870833333333333,0.85
58,"110001100011011110001010011000110111101010110010111101010111110100100111000110011001111001",0.2870833333333333,0.85
59,"110001100011011110001010011000110111101010110010111100110111110100100111000110011001111001",0.2870833333333333,0.85
60,"110001100011011110001010011000110111101010110110100100010111110100100111000110011001111001",0.2870833333333333,0.85
61,"110001100011011110001010011000110111101010110010100100010011110100100111000110011100111001",0.2870833333333333,0.85
62,"110001100011011110010100011000110111101010111110100101001011110100100111000110011001111001",0.2870833333333333,0.85
63,"110001100011011110001100001011110000101010111110100101010111110100100111000110011001111001",0.2870833333333333,0.85
64,"110001100011111110001010011000110111101010111110100101010111110100100111000110011100111001",0.2870833333333333,0.85
65,"110001010111011110001010011011110000101101111110100101010111110100100111000110100101111001",0.2870833333333333,0.85
66,"110001100011011110001010011000110111101010110010100100010111110100100111000110011001111001",0.2870833333333333,0.85
67,"110001100011011110001010011000110111101101111110100101010111110100100111000110100100111001",0.2870833333333333,0.85
68,"110001100011011110001010011000110111101010110011110100110111110100100111000110100101111001",0.2870833333333333,0.85
